"Review_ID","Restaurant_ID","Review_Text","Review_Rating"
"528","18","味は悪くないけど、特別おすすめするほどでもない。","3"
"529","18","整體表現優秀，會想再來光顧。","4"
"530","18","和牛品質極佳，口感軟嫩多汁。","4"
"531","18","食物水準中等，價格還算可以。","3"
"532","18","The food was fantastic, service was prompt.","4"
"533","18","味は悪くないけど、特別おすすめするほどでもない。","3"
"534","18","Service was poor and food was mediocre.","2"
"535","18","とんかつが外はサクサク、中はジューシー。","3"
"536","18","値段に見合った素晴らしい料理でした。","4"
"537","18","Very good! Just a few minor details could be improved.","4"
"538","18","普通の居酒屋。次はないかも。","3"
"539","18","料理のクオリティが高く、満足しました。","4"
"540","18","まあまあですね。期待していたほどではなかった。","3"
"541","19","環境優雅，適合朋友聚餐或約會。","4"
"542","19","可もなく不可もなく。値段相応かな。","3"
"543","19","値段に見合った素晴らしい料理でした。","4"
"544","19","Lovely place with a cozy ambiance.","4"
"545","19","Service was a bit slow, but food was acceptable.","3"
"546","19","新鮮な食材を使った本格的な味。","4"
"547","19","まあまあですね。期待していたほどではなかった。","3"
"548","19","The food was fantastic, service was prompt.","4"
"549","19","份量適中，口味中規中矩。","3"
"550","19","The chef is a true artist. Every dish was a masterpiece.","5"
"551","19","Service was poor and food was mediocre.","2"
"552","19","Food arrived cold, service was inattentive.","2"
"553","19","份量適中，口味中規中矩。","3"
"554","19","食物水準中等，價格還算可以。","3"
"555","19","份量適中，口味中規中矩。","3"
"556","19","Beautiful presentation and authentic flavors.","4"
"557","19","料理精緻好吃，服務態度親切，值得推薦。","4"
"558","19","品質很好，價格合理，CP值高。","4"
"559","19","服務人員很專業，料理水準穩定。","4"
"560","19","環境還不錯，但料理表現普通。","3"
"561","19","Lovely place with a cozy ambiance.","4"
"562","19","可以試試看，但不會特別推薦。","3"
"563","19","This place deserves all the praise. Simply exceptional!","5"
"564","19","抹茶デザートが絶品！甘さ控えめで完璧。","3"
"565","19","整體表現優秀，會想再來光顧。","4"
"566","19","まあまあですね。期待していたほどではなかった。","3"
"567","19","味は悪くないけど、特別おすすめするほどでもない。","3"
"568","19","服務人員很專業，料理水準穩定。","4"
"569","19","The okonomiyaki was authentic and delicious.","3"
"570","19","It was okay. Nothing particularly memorable.","3"
"571","20","The okonomiyaki was authentic and delicious.","5"
"572","20","サービスも丁寧で、居心地が良かったです。","4"
"573","20","The food was fantastic, service was prompt.","4"
"574","20","懷石料理每一道都很精緻，視覺與味覺的雙重享受。","4"
"575","20","Impressive quality and presentation.","4"
"576","20","This place deserves all the praise. Simply exceptional!","5"
"577","20","This place deserves all the praise. Simply exceptional!","5"
"578","20","Tonkatsu was crispy outside, juicy inside.","4"
"579","20","很棒的餐廳！食物美味，環境舒適。","4"
"580","20","食材新鮮，口味道地，很滿意。","4"
"581","20","Yakitori was grilled perfectly with great seasoning.","5"
"582","20","懷石料理每一道都很精緻，視覺與味覺的雙重享受。","4"
"583","20","The food was fantastic, service was prompt.","4"
"584","20","料理のクオリティが高く、満足しました。","4"
"585","20","超越期待！這是我在京都吃過最好的餐廳。","5"
"586","20","The okonomiyaki was authentic and delicious.","4"
"587","20","This place deserves all the praise. Simply exceptional!","5"
"588","20","The matcha dessert was heavenly!","3"
"589","20","The matcha dessert was heavenly!","3"
"590","20","Excellent food and friendly staff. Highly recommend!","4"
"591","20","雰囲気が良くて、料理も美味しい。おすすめです。","4"
"592","20","Great dining experience, will definitely return.","4"
"593","20","完璧な料理と素晴らしいサービス。京都で一番好きなお店です。","5"
"594","20","Service was a bit slow, but food was acceptable.","3"
"595","20","The food was fantastic, service was prompt.","4"
"596","20","品質很好，價格合理，CP值高。","4"
"597","20","環境優雅，適合朋友聚餐或約會。","4"
"598","20","完全超出預期，CP值爆表！","5"
"599","20","懐石料理の一品一品が芸術品のよう。","4"
"600","20","Lovely place with a cozy ambiance.","4"
"601","21","普通でした。特に印象に残るものはありませんでした。","3"
"602","21","Wonderful atmosphere and delicious dishes.","4"
"603","21","新鮮な食材を使った本格的な味。","4"
"604","21","整體表現優秀，會想再來光顧。","4"
"605","21","Fair quality, might come back if in the area.","3"
"606","21","抹茶甜點超級好吃，不會太甜。","3"
"607","21","Tonkatsu was crispy outside, juicy inside.","5"
"608","21","普通的餐廳，沒有特別驚艷。","3"
"609","21","The kaiseki course was a work of art.","4"
"610","21","まあまあですね。期待していたほどではなかった。","3"
"611","21","Average experience, food was decent but not exceptional.","3"
"612","21","The food was alright, reasonably priced.","3"
"613","21","串燒烤得恰到好處，調味完美。","3"
"614","21","氣氛很棒，料理也很有特色。","4"
"615","21","料理精緻好吃，服務態度親切，值得推薦。","4"
"616","21","Five stars aren't enough for this place!","5"
"617","21","Middle of the road. Nothing to complain about.","3"
"618","21","Decent place for a quick meal.","3"
"619","21","Lovely place with a cozy ambiance.","4"
"620","21","The sushi was incredibly fresh and melted in my mouth!","5"
"621","21","Fair quality, might come back if in the area.","3"
"622","21","最高の体験でした！また絶対に来ます。","5"
"623","21","Great sake selection, staff helped us choose perfectly.","4"
"624","21","無可挑剔！服務、環境、食物都是一流水準。","5"
"625","21","服務人員很專業，料理水準穩定。","4"
"626","21","份量適中，口味中規中矩。","3"
"627","21","Great dining experience, will definitely return.","4"
"628","21","The kaiseki course was a work of art.","3"
"629","21","普通的餐廳，沒有特別驚艷。","3"
"630","21","無可挑剔！服務、環境、食物都是一流水準。","5"
"631","22","太棒了！強烈推薦給所有來京都的朋友。","5"
"632","22","可もなく不可もなく。値段相応かな。","3"
"633","22","値段に見合った素晴らしい料理でした。","4"
"634","22","Great dining experience, will definitely return.","4"
"635","22","まあまあですね。期待していたほどではなかった。","3"
"636","22","服務還可以，食物表現平平。","3"
"637","22","可もなく不可もなく。値段相応かな。","3"
"638","22","サービスも丁寧で、居心地が良かったです。","4"
"639","22","Excellent food and friendly staff. Highly recommend!","4"
"640","22","Lovely place with a cozy ambiance.","4"
"641","22","沒有太大驚喜，也沒什麼缺點。","3"
"642","22","拉麵湯頭濃郁，是我喝過最好喝的。","3"
"643","22","料理のクオリティが高く、満足しました。","4"
"644","22","料理のクオリティが高く、満足しました。","4"
"645","22","普通でした。特に印象に残るものはありませんでした。","3"
"646","22","食材新鮮，口味道地，很滿意。","4"
"647","22","普通的餐廳，沒有特別驚艷。","3"
"648","22","Great sake selection, staff helped us choose perfectly.","3"
"649","22","Mind-blowing experience! Will definitely come back.","5"
"650","22","Service was a bit slow, but food was acceptable.","3"
"651","22","和牛品質極佳，口感軟嫩多汁。","3"
"652","22","It was okay. Nothing particularly memorable.","3"
"653","22","抹茶甜點超級好吃，不會太甜。","4"
"654","22","サービスも丁寧で、居心地が良かったです。","4"
"655","22","Tonkatsu was crispy outside, juicy inside.","3"
"656","22","食物水準中等，價格還算可以。","3"
"657","22","串燒烤得恰到好處，調味完美。","3"
"658","22","Beautiful presentation and authentic flavors.","4"
"659","22","普通の居酒屋。次はないかも。","3"
"660","22","焼き鳥が絶妙な焼き加減。味付けも最高。","4"
"661","23","整體表現優秀，會想再來光顧。","4"
"662","23","沒有太大驚喜，也沒什麼缺點。","3"
"663","23","The food was fantastic, service was prompt.","4"
"664","23","サービスも丁寧で、居心地が良かったです。","4"
"665","23","The food was alright, reasonably priced.","3"
"666","23","服務還可以，食物表現平平。","3"
"667","23","Average experience, food was decent but not exceptional.","3"
"668","23","雰囲気が良くて、料理も美味しい。おすすめです。","4"
"669","23","壽司超級新鮮，入口即化！","3"
"670","23","ラーメンのスープが絶品。今まで食べた中で一番美味しい。","4"
"671","23","Not bad, but there are better options in the area.","3"
"672","23","品質很好，價格合理，CP值高。","4"
"673","23","雰囲気も味も最高！特別な日にぴったりです。","5"
"674","23","Not bad, but there are better options in the area.","3"
"675","23","Middle of the road. Nothing to complain about.","3"
"676","23","Very good! Just a few minor details could be improved.","4"
"677","23","料理のクオリティが高く、満足しました。","4"
